"id";"url";"line";"linelength";"savetm"
52;"https://www.dr.dk/";"            </script><link rel=""preconnect"" href=""https://asset.dr.dk""/><link rel=""preconnect"" href=""https://consent.cookiebot.com""/><link rel=""preconnect"" href=""https://ced.sascdn.com""/><link rel=""preconnect"" href=""https://www14.smartadserver.com""/><style>";0;"2020-10-21 10:36:26"
53;"https://www.dr.dk/";"                html, body {";0;"2020-10-21 10:36:26"
54;"https://www.dr.dk/";"                  height: 100%;";0;"2020-10-21 10:36:26"
55;"https://www.dr.dk/";"                  -webkit-font-smoothing: antialiased;";0;"2020-10-21 10:36:26"
56;"https://www.dr.dk/";"                  -webkit-text-size-adjust: 100%;";0;"2020-10-21 10:36:26"
57;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
58;"https://www.dr.dk/";"                * {";0;"2020-10-21 10:36:26"
59;"https://www.dr.dk/";"                  box-sizing: border-box;";0;"2020-10-21 10:36:26"
60;"https://www.dr.dk/";"                  margin: 0;";0;"2020-10-21 10:36:26"
61;"https://www.dr.dk/";"                  padding: 0;";0;"2020-10-21 10:36:26"
62;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
63;"https://www.dr.dk/";"              </style><script id=""ensighten-script"" src=""https://www.dr.dk/drdk-ensighten/Bootstrap.js""></script><script>";0;"2020-10-21 10:36:26"
64;"https://www.dr.dk/";"                try {";0;"2020-10-21 10:36:26"
65;"https://www.dr.dk/";"                  newrelic.setCustomAttribute('customPageUrl', '' + window.location)";0;"2020-10-21 10:36:26"
66;"https://www.dr.dk/";"                } catch(e) {}";0;"2020-10-21 10:36:26"
67;"https://www.dr.dk/";"              </script></head><body><div>";0;"2020-10-21 10:36:26"
68;"https://www.dr.dk/";"      <link rel=""stylesheet"" href=""https://www.dr.dk/global/publik.css"" />";0;"2020-10-21 10:36:26"
69;"https://www.dr.dk/";"      <link rel=""stylesheet"" href=""//www.dr.dk/hydra/assets/0.f419935979a373f42049.css""/>";0;"2020-10-21 10:36:26"
70;"https://www.dr.dk/";"      <link rel=""stylesheet"" href=""//www.dr.dk/hydra/assets/FrontPage.5965483e227c33c897ff.css""/>";0;"2020-10-21 10:36:26"
71;"https://www.dr.dk/";"      <div class=""hydra-root"" data-hydra-name=""FrontPage""><script type=""application/ld+json"">";0;"2020-10-21 10:36:26"
72;"https://www.dr.dk/";"            {";0;"2020-10-21 10:36:26"
73;"https://www.dr.dk/";"              ""@context"": ""https://schema.org"",";0;"2020-10-21 10:36:26"
74;"https://www.dr.dk/";"              ""@type"": ""WebSite"",";0;"2020-10-21 10:36:26"
75;"https://www.dr.dk/";"              ""url"": ""https://www.dr.dk/"",";0;"2020-10-21 10:36:26"
76;"https://www.dr.dk/";"              ""potentialAction"": {";0;"2020-10-21 10:36:26"
77;"https://www.dr.dk/";"                ""@type"": ""SearchAction"",";0;"2020-10-21 10:36:26"
78;"https://www.dr.dk/";"                ""target"": ""https://www.dr.dk/search/Result?query={search_term_string}"",";0;"2020-10-21 10:36:26"
79;"https://www.dr.dk/";"                ""query-input"": ""required name=search_term_string""";0;"2020-10-21 10:36:26"
80;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
81;"https://www.dr.dk/";"            }";0;"2020-10-21 10:36:26"
82;"https://www.dr.dk/";"          </script><script type=""application/ld+json"">";0;"2020-10-21 10:36:26"
83;"https://www.dr.dk/";"            {";0;"2020-10-21 10:36:26"
84;"https://www.dr.dk/";"              ""@context"": ""https://schema.org"",";0;"2020-10-21 10:36:26"
85;"https://www.dr.dk/";"              ""@type"": ""Organization"",";0;"2020-10-21 10:36:26"
86;"https://www.dr.dk/";"              ""url"": ""http://www.dr.dk/"",";0;"2020-10-21 10:36:26"
87;"https://www.dr.dk/";"              ""name"": ""DR"",";0;"2020-10-21 10:36:26"
88;"https://www.dr.dk/";"              ""address"": {";0;"2020-10-21 10:36:26"
89;"https://www.dr.dk/";"                ""@type"": ""PostalAddress"",";0;"2020-10-21 10:36:26"
90;"https://www.dr.dk/";"                ""streetAddress"": ""Emil Holms Kanal 20"",";0;"2020-10-21 10:36:26"
91;"https://www.dr.dk/";"                ""postalCode"": ""0999"",";0;"2020-10-21 10:36:26"
92;"https://www.dr.dk/";"                ""addressLocality"": ""København C""";0;"2020-10-21 10:36:26"
93;"https://www.dr.dk/";"              },";0;"2020-10-21 10:36:26"
94;"https://www.dr.dk/";"              ""telephone"": ""+45-35203040"",";0;"2020-10-21 10:36:26"
95;"https://www.dr.dk/";"              ""logo"": ""https://www.dr.dk/global/logos/dr.png"",";0;"2020-10-21 10:36:26"
96;"https://www.dr.dk/";"              ""contactPoint"": {";0;"2020-10-21 10:36:26"
97;"https://www.dr.dk/";"                ""@type"": ""ContactPoint"",";0;"2020-10-21 10:36:26"
98;"https://www.dr.dk/";"                ""telephone"": ""+45-35203040"",";0;"2020-10-21 10:36:26"
99;"https://www.dr.dk/";"                ""contactType"": ""customer service""";0;"2020-10-21 10:36:26"
100;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
101;"https://www.dr.dk/";"            }";0;"2020-10-21 10:36:26"
102;"https://www.dr.dk/";"          </script><nav class=""dre-top-navigation"" role=""navigation"" aria-label=""Global dr.dk""><style>";0;"2020-10-21 10:36:26"
103;"https://www.dr.dk/";"            .dre-variables {";0;"2020-10-21 10:36:26"
104;"https://www.dr.dk/";"              --dre-top-navigation__offset: 0;";0;"2020-10-21 10:36:26"
105;"https://www.dr.dk/";"            }";0;"2020-10-21 10:36:26"
106;"https://www.dr.dk/";"          </style><div class=""dre-top-navigation__fixer"" style=""transform:translateY(0px);transition:none;top:0;position:relative""><div class=""dre-top-navigation__top""><a title=""Gå til forsiden af dr.dk"" class=""dre-top-navigation__logo"" aria-hidden=""true"" tabindex=""-1"" href=""//www.dr.dk/"">Gå til forsiden af dr.dk</a><ul class=""dre-top-navigation__list""><li class=""dre-top-navigation__item""><a href=""//www.dr.dk/nyheder"" class=""dre-top-navigation__link dre-top-navigation__link--active"">Nyheder</a><button class=""dre-top-navigation__news-expander"" aria-label=""Åbn udvidet menu"" aria-pressed=""false"" aria-expanded=""false""><div class=""dre-icon dre-icon--boxed dre-icon--xxs-x-small dre-icon--xxs-x-small-boxed"" style=""color:inherit""><svg viewBox=""0 0 24 24""><path d=""M12 17.2L3.8 8.9l1.4-1.4 6.8 6.8 6.8-6.8 1.4 1.4z""/></svg></div></button></li><li class=""dre-top-navigation__item""><a href=""//www.dr.dk/drtv"" class=""dre-top-navigation__link"">TV</a></li><li class=""dre-top-navigation__item""><a href=""//www.dr.dk/radio"" class=""dre-top-navigation__link"">Radio</a></li></ul><button class=""dre-top-navigation__menu-toggler"" aria-label=""Åbn udvidet menu"" aria-pressed=""false"" aria-expanded=""false""><div class=""dre-navigation-hamburger""><span class=""dre-navigation-hamburger__line""></span><span class=""dre-navigation-hamburger__line""></span><span class=""dre-navigation-hamburger__line""></span></div></button><ul class=""dre-top-navigation__right-list""><li class=""dre-top-navigation__right-item""><a href=""//www.dr.dk/om-dr/dr-og-dine-data"" class=""dre-top-navigation__privacy-link""><span class=""dre-top-navigation__privacy-icon""></span>Privatlivspolitik</a></li><li class=""dre-top-navigation__right-item""><a href=""//dr.custhelp.com"" class=""dre-top-navigation__contact-link"">Kontakt DR</a></li><li class=""dre-top-navigation__right-item""><div class=""dre-top-navigation__search""><div class=""dre-search-input dre-search-input--expand""><form action=""https://www.dr.dk/soeg"" method=""get"" role=""search"" aria-label=""Søg på dr.dk""><input type=""text"" name=""query"" class=""dre-search-input__input dre-search-input--expand__input"" placeholder=""Søg på dr.dk"" aria-label=""Søgeord"" required=""""/><button type=""submit"" aria-label=""Søg"" class=""dre-search-input__button dre-search-input--expand__button""><div class=""dre-icon dre-icon--boxed dre-icon--xxs-medium dre-icon--xxs-medium-boxed"" style=""color:inherit;background-color:transparent""><svg viewBox=""0 0 24 24""><path d=""M21.7 20.3l-5.4-5.4c1.1-1.4 1.7-3.1 1.7-4.9 0-4.4-3.6-8-8-8s-8 3.6-8 8 3.6 8 8 8c1.8 0 3.5-.6 4.9-1.7l5.4 5.4 1.4-1.4zM4 10c0-3.3 2.7-6 6-6s6 2.7 6 6-2.7 6-6 6-6-2.7-6-6z""/></svg></div></button></form></div></div></li></ul></div></div></nav><div class=""hydra-require-cookies"" data-type=""preferences""><div class=""hydra-marketing-banner""><div class=""hydra-marketing-banner__content"" id=""marketing-banner--top""></div></div><script>window.__hydra_require_cookies_update && window.__hydra_require_cookies_update()</script></div><div class=""dre-site-wrapper""><div class=""dre-site-wrapper__content""><main><h1 class=""hydra-front-page__page-heading"">DR.dk forsiden</h1><div class=""hydra-require-cookies"" data-type=""preferences""><div class=""dre-container""><div class=""dre-container__content dre-container__content--large""><div class=""hydra-front-page-speed-dial""><section class=""dre-slide-band""><div class=""dre-slide-band__header dre-slide-band__header--collapse-title dre-slide-band__header--collapse""><div class=""dre-slide-band__heading""><h2 class=""dre-section-heading dre-section-heading--sr-only"" aria-label=""Genveje"">Genveje</h2></div></div><div class=""dre-slide-band-track""><div class=""dre-slide-band-track__wrapper""><div class=""dre-slide-band-track__track""><ul class=""dre-slide-band-track__list"" style=""--dre-slide-band-track__items--xxs:2.5;--dre-slide-band-track__items--xs:3.5;--dre-slide-band-track__items--sm:4.5;--dre-slide-band-track__items--md:5.5;--dre-slide-band-track__items--lg:6""><li class=""dre-slide-band-track__item dre-slide-band-track__item--xxs dre-slide-band-track__item--xs dre-slide-band-track__item--sm dre-slide-band-track__item--md dre-slide-band-track__item--lg dre-slide-band-track__item--first dre-slide-band-track__item--snap""><div class=""dre-threshold-trigger dre-threshold-trigger--top dre-threshold-trigger--bottom dre-threshold-trigger--left""></div><div class=""hydra-front-page-speed-dial-spot""><div class=""hydra-front-page-speed-dial-spot__wrapper""><div class=""hydra-front-page-speed-dial-spot__content"" id=""sas_93902""></div><script>";0;"2020-10-21 10:36:26"
107;"https://www.dr.dk/";"            (function() {";0;"2020-10-21 10:36:26"
108;"https://www.dr.dk/";"              function readCookie(name) {";0;"2020-10-21 10:36:26"
109;"https://www.dr.dk/";"                return document.cookie.replace(new RegExp('(?:(?:^|.*;\\s*)' + name + '\\s*=\\s*([^;]*).*$)|^.*$'), '$1');";0;"2020-10-21 10:36:26"
110;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
111;"https://www.dr.dk/";"              function update() {";0;"2020-10-21 10:36:26"
112;"https://www.dr.dk/";"                var cookie = readCookie('CookieConsent');";0;"2020-10-21 10:36:26"
113;"https://www.dr.dk/";"                if (/preferences:true/.test(cookie)) {";0;"2020-10-21 10:36:26"
114;"https://www.dr.dk/";"                  var script = document.createElement('script');";0;"2020-10-21 10:36:26"
115;"https://www.dr.dk/";"                  script.src = ""https://www14.smartadserver.com/ac?siteid=281877&pgid=1294140&fmtid=93902&out=js"";";0;"2020-10-21 10:36:26"
116;"https://www.dr.dk/";"                  document.body.appendChild(script);";0;"2020-10-21 10:36:26"
117;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
118;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
119;"https://www.dr.dk/";"              update();";0;"2020-10-21 10:36:26"
120;"https://www.dr.dk/";"              window.addEventListener('CookiebotOnConsentReady', update);";0;"2020-10-21 10:36:26"
121;"https://www.dr.dk/";"            })();";0;"2020-10-21 10:36:26"
122;"https://www.dr.dk/";"          </script></div></div></li><li class=""dre-slide-band-track__item dre-slide-band-track__item--xxs dre-slide-band-track__item--xs dre-slide-band-track__item--sm dre-slide-band-track__item--md dre-slide-band-track__item--lg""><div class=""dre-threshold-trigger dre-threshold-trigger--top dre-threshold-trigger--bottom dre-threshold-trigger--left""></div><div class=""hydra-front-page-speed-dial-spot""><div class=""hydra-front-page-speed-dial-spot__wrapper""><div class=""hydra-front-page-speed-dial-spot__content"" id=""sas_93903""></div><script>";0;"2020-10-21 10:36:26"
123;"https://www.dr.dk/";"            (function() {";0;"2020-10-21 10:36:26"
124;"https://www.dr.dk/";"              function readCookie(name) {";0;"2020-10-21 10:36:26"
125;"https://www.dr.dk/";"                return document.cookie.replace(new RegExp('(?:(?:^|.*;\\s*)' + name + '\\s*=\\s*([^;]*).*$)|^.*$'), '$1');";0;"2020-10-21 10:36:26"
126;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
127;"https://www.dr.dk/";"              function update() {";0;"2020-10-21 10:36:26"
128;"https://www.dr.dk/";"                var cookie = readCookie('CookieConsent');";0;"2020-10-21 10:36:26"
129;"https://www.dr.dk/";"                if (/preferences:true/.test(cookie)) {";0;"2020-10-21 10:36:26"
130;"https://www.dr.dk/";"                  var script = document.createElement('script');";0;"2020-10-21 10:36:26"
131;"https://www.dr.dk/";"                  script.src = ""https://www14.smartadserver.com/ac?siteid=281877&pgid=1294140&fmtid=93903&out=js"";";0;"2020-10-21 10:36:26"
132;"https://www.dr.dk/";"                  document.body.appendChild(script);";0;"2020-10-21 10:36:26"
133;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
134;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
135;"https://www.dr.dk/";"              update();";0;"2020-10-21 10:36:26"
136;"https://www.dr.dk/";"              window.addEventListener('CookiebotOnConsentReady', update);";0;"2020-10-21 10:36:26"
137;"https://www.dr.dk/";"            })();";0;"2020-10-21 10:36:26"
138;"https://www.dr.dk/";"          </script></div></div></li><li class=""dre-slide-band-track__item dre-slide-band-track__item--xxs dre-slide-band-track__item--xs dre-slide-band-track__item--sm dre-slide-band-track__item--md dre-slide-band-track__item--lg""><div class=""dre-threshold-trigger dre-threshold-trigger--top dre-threshold-trigger--bottom dre-threshold-trigger--left""></div><div class=""hydra-front-page-speed-dial-spot""><div class=""hydra-front-page-speed-dial-spot__wrapper""><div class=""hydra-front-page-speed-dial-spot__content"" id=""sas_93904""></div><script>";0;"2020-10-21 10:36:26"
139;"https://www.dr.dk/";"            (function() {";0;"2020-10-21 10:36:26"
140;"https://www.dr.dk/";"              function readCookie(name) {";0;"2020-10-21 10:36:26"
141;"https://www.dr.dk/";"                return document.cookie.replace(new RegExp('(?:(?:^|.*;\\s*)' + name + '\\s*=\\s*([^;]*).*$)|^.*$'), '$1');";0;"2020-10-21 10:36:26"
142;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
143;"https://www.dr.dk/";"              function update() {";0;"2020-10-21 10:36:26"
144;"https://www.dr.dk/";"                var cookie = readCookie('CookieConsent');";0;"2020-10-21 10:36:26"
145;"https://www.dr.dk/";"                if (/preferences:true/.test(cookie)) {";0;"2020-10-21 10:36:26"
146;"https://www.dr.dk/";"                  var script = document.createElement('script');";0;"2020-10-21 10:36:26"
147;"https://www.dr.dk/";"                  script.src = ""https://www14.smartadserver.com/ac?siteid=281877&pgid=1294140&fmtid=93904&out=js"";";0;"2020-10-21 10:36:26"
148;"https://www.dr.dk/";"                  document.body.appendChild(script);";0;"2020-10-21 10:36:26"
149;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
150;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
151;"https://www.dr.dk/";"              update();";0;"2020-10-21 10:36:26"
152;"https://www.dr.dk/";"              window.addEventListener('CookiebotOnConsentReady', update);";0;"2020-10-21 10:36:26"
153;"https://www.dr.dk/";"            })();";0;"2020-10-21 10:36:26"
154;"https://www.dr.dk/";"          </script></div></div></li><li class=""dre-slide-band-track__item dre-slide-band-track__item--xxs dre-slide-band-track__item--xs dre-slide-band-track__item--sm dre-slide-band-track__item--md dre-slide-band-track__item--lg""><div class=""dre-threshold-trigger dre-threshold-trigger--top dre-threshold-trigger--bottom dre-threshold-trigger--left""></div><div class=""hydra-front-page-speed-dial-spot""><div class=""hydra-front-page-speed-dial-spot__wrapper""><div class=""hydra-front-page-speed-dial-spot__content"" id=""sas_93905""></div><script>";0;"2020-10-21 10:36:26"
155;"https://www.dr.dk/";"            (function() {";0;"2020-10-21 10:36:26"
156;"https://www.dr.dk/";"              function readCookie(name) {";0;"2020-10-21 10:36:26"
157;"https://www.dr.dk/";"                return document.cookie.replace(new RegExp('(?:(?:^|.*;\\s*)' + name + '\\s*=\\s*([^;]*).*$)|^.*$'), '$1');";0;"2020-10-21 10:36:26"
158;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
159;"https://www.dr.dk/";"              function update() {";0;"2020-10-21 10:36:26"
160;"https://www.dr.dk/";"                var cookie = readCookie('CookieConsent');";0;"2020-10-21 10:36:26"
161;"https://www.dr.dk/";"                if (/preferences:true/.test(cookie)) {";0;"2020-10-21 10:36:26"
162;"https://www.dr.dk/";"                  var script = document.createElement('script');";0;"2020-10-21 10:36:26"
163;"https://www.dr.dk/";"                  script.src = ""https://www14.smartadserver.com/ac?siteid=281877&pgid=1294140&fmtid=93905&out=js"";";0;"2020-10-21 10:36:26"
164;"https://www.dr.dk/";"                  document.body.appendChild(script);";0;"2020-10-21 10:36:26"
165;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
166;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
167;"https://www.dr.dk/";"              update();";0;"2020-10-21 10:36:26"
168;"https://www.dr.dk/";"              window.addEventListener('CookiebotOnConsentReady', update);";0;"2020-10-21 10:36:26"
169;"https://www.dr.dk/";"            })();";0;"2020-10-21 10:36:26"
170;"https://www.dr.dk/";"          </script></div></div></li><li class=""dre-slide-band-track__item dre-slide-band-track__item--xxs dre-slide-band-track__item--xs dre-slide-band-track__item--sm dre-slide-band-track__item--md dre-slide-band-track__item--lg""><div class=""dre-threshold-trigger dre-threshold-trigger--top dre-threshold-trigger--bottom dre-threshold-trigger--left""></div><div class=""hydra-front-page-speed-dial-spot""><div class=""hydra-front-page-speed-dial-spot__wrapper""><div class=""hydra-front-page-speed-dial-spot__content"" id=""sas_93911""></div><script>";0;"2020-10-21 10:36:26"
171;"https://www.dr.dk/";"            (function() {";0;"2020-10-21 10:36:26"
172;"https://www.dr.dk/";"              function readCookie(name) {";0;"2020-10-21 10:36:26"
173;"https://www.dr.dk/";"                return document.cookie.replace(new RegExp('(?:(?:^|.*;\\s*)' + name + '\\s*=\\s*([^;]*).*$)|^.*$'), '$1');";0;"2020-10-21 10:36:26"
174;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
175;"https://www.dr.dk/";"              function update() {";0;"2020-10-21 10:36:26"
176;"https://www.dr.dk/";"                var cookie = readCookie('CookieConsent');";0;"2020-10-21 10:36:26"
177;"https://www.dr.dk/";"                if (/preferences:true/.test(cookie)) {";0;"2020-10-21 10:36:26"
178;"https://www.dr.dk/";"                  var script = document.createElement('script');";0;"2020-10-21 10:36:26"
179;"https://www.dr.dk/";"                  script.src = ""https://www14.smartadserver.com/ac?siteid=281877&pgid=1294140&fmtid=93911&out=js"";";0;"2020-10-21 10:36:26"
180;"https://www.dr.dk/";"                  document.body.appendChild(script);";0;"2020-10-21 10:36:26"
181;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
182;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
183;"https://www.dr.dk/";"              update();";0;"2020-10-21 10:36:26"
184;"https://www.dr.dk/";"              window.addEventListener('CookiebotOnConsentReady', update);";0;"2020-10-21 10:36:26"
185;"https://www.dr.dk/";"            })();";0;"2020-10-21 10:36:26"
186;"https://www.dr.dk/";"          </script></div></div></li><li class=""dre-slide-band-track__item dre-slide-band-track__item--xxs dre-slide-band-track__item--xs dre-slide-band-track__item--sm dre-slide-band-track__item--md dre-slide-band-track__item--lg dre-slide-band-track__item--last""><div class=""dre-threshold-trigger dre-threshold-trigger--top dre-threshold-trigger--bottom dre-threshold-trigger--left""></div><div class=""hydra-front-page-speed-dial-spot""><div class=""hydra-front-page-speed-dial-spot__wrapper""><div class=""hydra-front-page-speed-dial-spot__content"" id=""sas_93912""></div><script>";0;"2020-10-21 10:36:26"
187;"https://www.dr.dk/";"            (function() {";0;"2020-10-21 10:36:26"
188;"https://www.dr.dk/";"              function readCookie(name) {";0;"2020-10-21 10:36:26"
189;"https://www.dr.dk/";"                return document.cookie.replace(new RegExp('(?:(?:^|.*;\\s*)' + name + '\\s*=\\s*([^;]*).*$)|^.*$'), '$1');";0;"2020-10-21 10:36:26"
190;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
191;"https://www.dr.dk/";"              function update() {";0;"2020-10-21 10:36:26"
192;"https://www.dr.dk/";"                var cookie = readCookie('CookieConsent');";0;"2020-10-21 10:36:26"
193;"https://www.dr.dk/";"                if (/preferences:true/.test(cookie)) {";0;"2020-10-21 10:36:26"
194;"https://www.dr.dk/";"                  var script = document.createElement('script');";0;"2020-10-21 10:36:26"
195;"https://www.dr.dk/";"                  script.src = ""https://www14.smartadserver.com/ac?siteid=281877&pgid=1294140&fmtid=93912&out=js"";";0;"2020-10-21 10:36:26"
196;"https://www.dr.dk/";"                  document.body.appendChild(script);";0;"2020-10-21 10:36:26"
197;"https://www.dr.dk/";"                }";0;"2020-10-21 10:36:26"
198;"https://www.dr.dk/";"              }";0;"2020-10-21 10:36:26"
199;"https://www.dr.dk/";"              update();";0;"2020-10-21 10:36:26"
200;"https://www.dr.dk/";"              window.addEventListener('CookiebotOnConsentReady', update);";0;"2020-10-21 10:36:26"
201;"https://www.dr.dk/";"            })();";0;"2020-10-21 10:36:26"
